month,doctor_id,rep_id,product_id,product_name,region,state,specialty,potential_segment,sales_calls,prescriptions,units_sold,discount_pct,revenue,cost,new_patients,repeat_patients,gross_profit,gross_margin_pct
2025-11-01,D0030,R024,P003,RespiraX,West,Rajasthan,Pulmonology,Medium,1,24,25,0.0985,32003.52,18915.15,7,17,13088.37,0.4090
2025-11-01,D0031,R016,P003,RespiraX,North,Haryana,Pulmonology,High,9,48,60,0.0884,77664.24,46705.38,19,29,30958.86,0.3986
2025-11-01,D0031,R021,P005,MediCore,North,Haryana,Pulmonology,High,9,38,46,0.0896,30153.97,21264.78,13,25,8889.18,0.2948
2025-11-01,D0032,R008,P001,CardioPlus,East,Bihar,Cardiology,Medium,4,28,35,0.1018,39294.79,25936.18,6,22,13358.61,0.3400
2025-11-01,D0032,R023,P002,GlucoCare,East,Bihar,Cardiology,Medium,6,21,26,0.0741,23592.82,16234.37,5,16,7358.45,0.3119
2025-11-01,D0033,R008,P003,RespiraX,East,Bihar,Pulmonology,High,8,53,62,0.0921,79932.48,48305.91,13,40,31626.57,0.3957
2025-11-01,D0034,R008,P005,MediCore,East,West Bengal,General Medicine,High,8,48,55,0.0806,36409.22,27060.89,11,37,9348.33,0.2568
2025-11-01,D0035,R021,P004,NeuroZen,North,Uttar Pradesh,Neurology,Medium,4,25,30,0.0704,46014.97,27506.57,8,17,18508.41,0.4022
2025-11-01,D0036,R023,P002,GlucoCare,East,Assam,Diabetology,Medium,1,23,29,0.0934,25765.24,18033.93,9,14,7731.32,0.3001
2025-11-01,D0037,R019,P005,MediCore,West,Maharashtra,General Medicine,Low,5,26,33,0.0914,21588.98,15448.93,6,20,6140.05,0.2844
2025-11-01,D0038,R022,P004,NeuroZen,South,Kerala,Neurology,High,11,50,62,0.0592,96248.58,56439.75,16,34,39808.82,0.4136
2025-11-01,D0039,R004,P002,GlucoCare,West,Rajasthan,Diabetology,Medium,2,28,30,0.0702,27336.72,17986.81,7,21,9349.91,0.3420
2025-11-01,D0040,R018,P001,CardioPlus,East,Assam,Cardiology,Medium,1,15,17,0.0885,19370.40,12499.73,4,11,6870.67,0.3547
2025-11-01,D0040,R013,P004,NeuroZen,East,Assam,Cardiology,Medium,2,13,15,0.0845,22659.32,12951.38,3,10,9707.94,0.4284
2025-11-01,D0041,R016,P004,NeuroZen,North,Haryana,Neurology,Low,1,18,21,0.0669,32331.64,19292.74,4,14,13038.89,0.4033
2025-11-01,D0042,R008,P002,GlucoCare,East,Bihar,Diabetology,Low,1,15,16,0.0771,14471.47,10135.40,6,9,4336.06,0.2996
2025-11-01,D0043,R011,P004,NeuroZen,North,Uttar Pradesh,Neurology,High,9,57,71,0.0647,109572.35,65675.67,13,44,43896.67,0.4006
2025-11-01,D0044,R012,P001,CardioPlus,South,Tamil Nadu,Cardiology,Medium,6,24,28,0.0824,32115.36,20753.91,10,14,11361.45,0.3538
2025-11-01,D0045,R020,P005,MediCore,Central,Chhattisgarh,General Medicine,High,6,35,46,0.0848,30309.98,22314.02,15,20,7995.96,0.2638
2025-11-01,D0045,R025,P002,GlucoCare,Central,Chhattisgarh,General Medicine,High,12,30,39,0.0720,35467.87,24220.81,13,17,11247.06,0.3171
2025-11-01,D0046,R002,P005,MediCore,South,Kerala,General Medicine,Low,2,12,16,0.0583,10847.83,7972.60,3,9,2875.23,0.2651
2025-11-01,D0046,R017,P002,GlucoCare,South,Kerala,General Medicine,Low,2,7,7,0.0564,6472.95,4576.49,1,6,1896.46,0.2930
2025-11-01,D0047,R014,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,8,34,36,0.0668,47706.20,28290.73,12,22,19415.47,0.4070
2025-11-01,D0047,R024,P002,GlucoCare,West,Maharashtra,Pulmonology,Medium,6,15,19,0.0738,17245.72,11907.89,6,9,5337.83,0.3095
2025-11-01,D0048,R001,P001,CardioPlus,North,Delhi,Cardiology,Medium,4,30,32,0.1022,35913.54,23346.16,10,20,12567.38,0.3499
2025-11-01,D0049,R008,P005,MediCore,East,Assam,General Medicine,High,7,36,43,0.0793,28503.98,20426.75,13,23,8077.23,0.2834
2025-11-01,D0050,R012,P005,MediCore,South,Karnataka,General Medicine,Medium,5,33,41,0.0842,27034.11,18699.37,13,20,8334.74,0.3083
2025-11-01,D0051,R016,P005,MediCore,North,Punjab,General Medicine,Medium,2,36,42,0.0892,27543.39,19664.78,13,23,7878.62,0.2860
2025-11-01,D0052,R011,P002,GlucoCare,North,Punjab,Diabetology,Low,5,26,34,0.0795,30671.79,21641.17,6,20,9030.62,0.2944
2025-11-01,D0052,R006,P004,NeuroZen,North,Punjab,Diabetology,Low,1,9,10,0.0973,14894.62,8390.85,3,6,6503.76,0.4367
2025-11-01,D0053,R015,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Medium,3,28,33,0.0553,30550.26,21601.17,8,20,8949.09,0.2929
2025-11-01,D0054,R007,P003,RespiraX,South,Kerala,Pulmonology,Medium,6,36,44,0.0774,57641.68,35940.91,12,24,21700.76,0.3765
2025-11-01,D0055,R003,P005,MediCore,East,Odisha,General Medicine,Medium,4,24,25,0.0578,16959.47,12051.12,10,14,4908.35,0.2894
2025-11-01,D0055,R003,P001,CardioPlus,East,Odisha,General Medicine,Medium,5,17,19,0.0879,21662.86,14309.11,5,12,7353.75,0.3395
2025-11-01,D0056,R005,P005,MediCore,Central,Jharkhand,General Medicine,Medium,5,34,44,0.0896,28842.41,19936.45,12,22,8905.97,0.3088
2025-11-01,D0057,R015,P004,NeuroZen,Central,Jharkhand,Neurology,Medium,2,19,24,0.0817,36365.03,21281.20,5,14,15083.83,0.4148
2025-11-01,D0058,R003,P001,CardioPlus,East,Bihar,Cardiology,High,4,52,58,0.0623,67983.05,42310.49,13,39,25672.56,0.3776
2025-11-01,D0058,R018,P002,GlucoCare,East,Bihar,Cardiology,High,9,30,33,0.0675,30157.77,20056.44,11,19,10101.34,0.3349
2025-11-01,D0059,R023,P005,MediCore,East,Bihar,General Medicine,Medium,4,25,28,0.0989,18166.60,13020.80,10,15,5145.80,0.2833
2025-11-01,D0059,R018,P003,RespiraX,East,Bihar,General Medicine,Medium,6,22,26,0.0868,33715.33,19656.22,6,16,14059.11,0.4170
2025-11-01,D0060,R025,P005,MediCore,Central,Jharkhand,General Medicine,Low,3,17,20,0.0895,13110.78,9530.79,5,12,3579.98,0.2731
2025-11-01,D0061,R003,P002,GlucoCare,East,Assam,Diabetology,Medium,3,34,37,0.0574,34180.04,22804.14,11,23,11375.90,0.3328
2025-11-01,D0062,R001,P003,RespiraX,North,Punjab,Pulmonology,Medium,4,31,34,0.0573,45514.20,28133.57,12,19,17380.64,0.3819
2025-11-01,D0062,R011,P001,CardioPlus,North,Punjab,Pulmonology,Medium,4,20,22,0.0971,24830.36,16037.39,6,14,8792.97,0.3541
2025-11-01,D0063,R011,P003,RespiraX,North,Uttar Pradesh,Pulmonology,Medium,5,27,29,0.0788,37935.46,23357.04,7,20,14578.42,0.3843
2025-11-01,D0064,R010,P002,GlucoCare,Central,Jharkhand,Diabetology,High,4,33,44,0.0822,39576.11,27677.61,10,23,11898.50,0.3006
2025-11-01,D0065,R013,P003,RespiraX,East,West Bengal,Pulmonology,High,6,33,35,0.0571,46861.22,27522.95,7,26,19338.27,0.4127
2025-11-01,D0066,R019,P001,CardioPlus,West,Rajasthan,Cardiology,Low,1,12,13,0.0932,14735.40,9075.04,4,8,5660.36,0.3841
2025-11-01,D0067,R022,P005,MediCore,South,Karnataka,General Medicine,Medium,7,45,56,0.0635,37761.30,27741.33,10,35,10019.97,0.2654
2025-11-01,D0068,R007,P001,CardioPlus,South,Kerala,Cardiology,Medium,6,30,34,0.0572,40068.00,24935.50,7,23,15132.51,0.3777
2025-11-01,D0069,R005,P005,MediCore,Central,Chhattisgarh,General Medicine,Medium,4,27,29,0.0624,19577.78,14285.25,6,21,5292.52,0.2703
2025-11-01,D0070,R024,P002,GlucoCare,West,Gujarat,Diabetology,Low,2,21,22,0.0673,20109.76,14082.91,7,14,6026.85,0.2997
2025-11-01,D0071,R013,P003,RespiraX,East,West Bengal,Pulmonology,High,10,50,55,0.0623,73237.67,42958.83,17,33,30278.84,0.4134
2025-11-01,D0072,R010,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,High,2,38,49,0.0964,62869.39,37647.53,10,28,25221.87,0.4012
2025-11-01,D0073,R010,P002,GlucoCare,Central,Chhattisgarh,Diabetology,High,3,41,54,0.0562,49946.64,34912.18,13,28,15034.45,0.3010
2025-11-01,D0074,R021,P004,NeuroZen,North,Delhi,Neurology,Medium,4,32,34,0.0837,51405.97,30625.31,9,23,20780.67,0.4042
2025-11-01,D0075,R004,P002,GlucoCare,West,Goa,Diabetology,Medium,5,29,38,0.0569,35122.13,23543.75,9,20,11578.38,0.3297
2025-11-01,D0076,R023,P001,CardioPlus,East,West Bengal,Cardiology,High,7,54,65,0.0754,75121.45,48816.59,22,32,26304.86,0.3502
2025-11-01,D0077,R017,P001,CardioPlus,South,Karnataka,Cardiology,High,7,56,64,0.1004,71964.06,46928.89,19,37,25035.17,0.3479
2025-11-01,D0077,R012,P003,RespiraX,South,Karnataka,Cardiology,High,10,27,31,0.1002,39608.56,23111.26,6,21,16497.29,0.4165
2025-11-01,D0078,R019,P001,CardioPlus,West,Goa,Cardiology,High,7,44,52,0.0758,60072.35,39264.10,11,33,20808.24,0.3464
2025-11-01,D0079,R017,P005,MediCore,South,Karnataka,General Medicine,Low,2,14,18,0.0590,12195.79,8925.06,4,10,3270.73,0.2682
2025-11-01,D0079,R007,P004,NeuroZen,South,Karnataka,General Medicine,Low,6,20,25,0.0816,37883.10,22127.69,6,14,15755.41,0.4159
2025-11-01,D0080,R023,P002,GlucoCare,East,Odisha,Diabetology,Low,3,15,15,0.0732,13623.87,9550.64,6,9,4073.24,0.2990
2025-11-01,D0081,R010,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Low,2,12,13,0.0756,19829.26,11615.29,5,7,8213.97,0.4142
2025-11-01,D0082,R007,P003,RespiraX,South,Tamil Nadu,Pulmonology,Low,3,19,20,0.0765,26227.03,16190.90,7,12,10036.12,0.3827
2025-11-01,D0083,R015,P003,RespiraX,Central,Chhattisgarh,Pulmonology,Low,1,11,14,0.0786,18316.94,10808.17,3,8,7508.77,0.4099
2025-11-01,D0084,R001,P001,CardioPlus,North,Haryana,Cardiology,Low,1,15,16,0.0895,18210.08,11252.68,5,10,6957.39,0.3821
2025-11-01,D0085,R018,P002,GlucoCare,East,West Bengal,Diabetology,Medium,5,25,33,0.0608,30372.86,21442.41,5,20,8930.45,0.2940
2025-11-01,D0085,R008,P003,RespiraX,East,West Bengal,Diabetology,Medium,1,10,12,0.0907,15495.22,9562.88,2,8,5932.34,0.3828
2025-11-01,D0086,R003,P002,GlucoCare,East,Assam,Diabetology,Low,2,11,13,0.0605,11969.31,7823.66,2,9,4145.65,0.3464
2025-11-01,D0087,R002,P004,NeuroZen,South,Tamil Nadu,Neurology,Medium,3,27,28,0.0882,42124.27,25408.67,6,21,16715.59,0.3968
2025-11-01,D0088,R020,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,High,9,54,61,0.0619,81262.44,47242.57,13,41,34019.87,0.4186
2025-11-01,D0088,R020,P004,NeuroZen,Central,Madhya Pradesh,Pulmonology,High,9,37,42,0.0967,62599.12,35250.41,8,29,27348.71,0.4369
2025-11-01,D0089,R022,P002,GlucoCare,South,Kerala,Diabetology,Medium,6,28,36,0.0681,32878.95,22346.15,10,18,10532.80,0.3204
2025-11-01,D0090,R005,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Medium,7,32,37,0.0781,56284.96,31410.88,10,22,24874.08,0.4419
2025-11-01,D0090,R005,P003,RespiraX,Central,Madhya Pradesh,Neurology,Medium,8,25,30,0.0814,39133.99,24049.20,6,19,15084.79,0.3855
2025-11-01,D0091,R018,P002,GlucoCare,East,Assam,Diabetology,High,6,46,52,0.0900,46374.09,31436.18,16,30,14937.92,0.3221
2025-11-01,D0092,R008,P001,CardioPlus,East,West Bengal,Cardiology,Medium,7,33,40,0.0960,45201.42,27826.86,11,22,17374.56,0.3844
2025-11-01,D0093,R005,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,Low,2,23,29,0.1027,36950.03,21837.30,9,14,15112.72,0.4090
2025-11-01,D0094,R017,P002,GlucoCare,South,Kerala,Diabetology,Low,1,15,17,0.0637,15598.04,10660.58,3,12,4937.45,0.3165
2025-11-01,D0095,R022,P003,RespiraX,South,Tamil Nadu,Pulmonology,Medium,8,32,37,0.1016,47204.02,29163.28,10,22,18040.74,0.3822
2025-11-01,D0095,R017,P004,NeuroZen,South,Tamil Nadu,Pulmonology,Medium,2,16,20,0.0921,29962.11,16994.41,5,11,12967.69,0.4328
2025-11-01,D0096,R003,P004,NeuroZen,East,Odisha,Neurology,Medium,5,26,31,0.0830,46903.05,26135.12,8,18,20767.93,0.4428
2025-11-01,D0097,R004,P003,RespiraX,West,Maharashtra,Pulmonology,Medium,5,23,30,0.0811,39145.64,23164.67,7,16,15980.98,0.4082
2025-11-01,D0098,R006,P002,GlucoCare,North,Delhi,Diabetology,Medium,5,36,37,0.0904,32982.68,23219.56,14,22,9763.12,0.2960
2025-11-01,D0099,R023,P002,GlucoCare,East,Assam,Diabetology,Medium,10,47,62,0.0929,55112.45,36287.19,10,37,18825.26,0.3416
2025-11-01,D0100,R020,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Medium,5,29,37,0.0771,33462.62,21915.07,10,19,11547.56,0.3451
2025-11-01,D0101,R025,P004,NeuroZen,Central,Chhattisgarh,Neurology,Medium,6,41,54,0.0905,81034.99,48042.18,9,32,32992.82,0.4071
2025-11-01,D0102,R008,P003,RespiraX,East,West Bengal,Pulmonology,Low,5,25,26,0.0757,34124.26,20395.15,10,15,13729.11,0.4023
2025-11-01,D0103,R019,P002,GlucoCare,West,Rajasthan,Diabetology,Low,5,21,27,0.0688,24639.31,16796.21,5,16,7843.10,0.3183
2025-11-01,D0104,R015,P001,CardioPlus,Central,Jharkhand,Cardiology,Medium,2,30,32,0.0815,36741.63,23275.32,12,18,13466.31,0.3665
2025-11-01,D0105,R021,P004,NeuroZen,North,Haryana,Neurology,Medium,4,19,23,0.0656,35461.68,21156.92,6,13,14304.76,0.4034
2025-11-01,D0106,R022,P004,NeuroZen,South,Kerala,Neurology,Medium,3,38,49,0.0843,74035.72,44386.54,12,26,29649.18,0.4005
2025-11-01,D0107,R019,P001,CardioPlus,West,Maharashtra,Cardiology,Medium,2,25,29,0.0916,32928.21,20888.28,9,16,12039.93,0.3656
2025-11-01,D0108,R015,P001,CardioPlus,Central,Chhattisgarh,Cardiology,Medium,8,34,36,0.0994,40528.04,25083.46,8,26,15444.58,0.3811
2025-11-01,D0109,R024,P004,NeuroZen,West,Rajasthan,Neurology,Low,3,17,19,0.0894,28546.41,16303.15,4,13,12243.26,0.4289
2025-11-01,D0110,R018,P002,GlucoCare,East,Odisha,Diabetology,Medium,5,34,38,0.0717,34571.29,23852.79,10,24,10718.50,0.3100
2025-11-01,D0111,R014,P001,CardioPlus,West,Maharashtra,Cardiology,High,10,58,76,0.0612,89189.26,56457.11,18,40,32732.15,0.3670
2025-11-01,D0111,R024,P004,NeuroZen,West,Maharashtra,Cardiology,High,4,22,24,0.0845,36254.61,21781.56,5,17,14473.05,0.3992
2025-11-01,D0112,R011,P001,CardioPlus,North,Haryana,Cardiology,Medium,5,32,37,0.0585,43543.61,28959.22,13,19,14584.39,0.3349
2025-11-01,D0113,R025,P001,CardioPlus,Central,Jharkhand,Cardiology,Low,3,23,25,0.0766,28856.85,18803.82,6,17,10053.03,0.3484
2025-11-01,D0114,R022,P004,NeuroZen,South,Karnataka,Neurology,Low,1,15,18,0.0811,27291.72,15417.28,5,10,11874.44,0.4351
2025-11-01,D0115,R013,P003,RespiraX,East,Odisha,Pulmonology,Medium,4,31,37,0.0992,47328.68,27430.51,12,19,19898.17,0.4204
2025-11-01,D0115,R008,P001,CardioPlus,East,Odisha,Pulmonology,Medium,5,14,14,0.0573,16497.09,10255.67,4,10,6241.42,0.3783
2025-11-01,D0116,R024,P004,NeuroZen,West,Gujarat,Neurology,Medium,5,37,43,0.0734,65739.11,39187.12,16,21,26551.99,0.4039
2025-11-01,D0116,R004,P005,MediCore,West,Gujarat,Neurology,Medium,4,13,15,0.0636,10113.46,7278.64,5,8,2834.82,0.2803
2025-11-01,D0117,R017,P001,CardioPlus,South,Karnataka,Cardiology,Medium,1,25,29,0.0675,33801.86,21516.31,8,17,12285.55,0.3635
2025-11-01,D0118,R022,P005,MediCore,South,Telangana,General Medicine,Medium,3,18,22,0.1024,14217.94,10232.58,4,14,3985.36,0.2803
2025-11-01,D0119,R009,P003,RespiraX,West,Goa,Pulmonology,Medium,6,32,39,0.0857,50632.39,31519.40,9,23,19112.99,0.3775
2025-11-01,D0120,R014,P002,GlucoCare,West,Goa,Diabetology,High,5,39,44,0.0688,40155.12,28056.87,10,29,12098.25,0.3013
2025-11-01,D0121,R011,P001,CardioPlus,North,Uttar Pradesh,Cardiology,High,11,55,58,0.0555,68473.55,44796.28,15,40,23677.28,0.3458
2025-11-01,D0122,R019,P001,CardioPlus,West,Gujarat,Cardiology,Medium,5,29,31,0.0894,35286.79,22360.02,8,21,12926.77,0.3663
2025-11-01,D0122,R004,P002,GlucoCare,West,Gujarat,Cardiology,Medium,7,29,37,0.0649,33905.41,23572.21,7,22,10333.20,0.3048
2025-11-01,D0123,R013,P004,NeuroZen,East,West Bengal,Neurology,Low,2,12,16,0.0760,24393.65,14445.84,3,9,9947.80,0.4078
2025-11-01,D0124,R019,P004,NeuroZen,West,Maharashtra,Neurology,Medium,5,35,39,0.0923,58409.27,33765.05,9,26,24644.21,0.4219
2025-11-01,D0125,R020,P003,RespiraX,Central,Madhya Pradesh,Pulmonology,High,7,46,56,0.0769,73402.60,44728.02,13,33,28674.57,0.3906
2025-11-01,D0126,R022,P003,RespiraX,South,Telangana,Pulmonology,Medium,2,32,38,0.0759,49864.37,29913.66,12,20,19950.71,0.4001
2025-11-01,D0127,R006,P004,NeuroZen,North,Punjab,Neurology,High,10,45,58,0.0724,88773.69,51641.72,12,33,37131.97,0.4183
2025-11-01,D0128,R001,P002,GlucoCare,North,Uttar Pradesh,Diabetology,Low,2,12,12,0.0712,10922.15,7645.97,4,8,3276.18,0.3000
2025-11-01,D0129,R023,P005,MediCore,East,Bihar,General Medicine,High,8,56,63,0.0761,41907.17,30402.10,14,42,11505.07,0.2745
2025-11-01,D0130,R023,P004,NeuroZen,East,Assam,Neurology,Medium,8,38,45,0.0734,68801.87,40066.28,14,24,28735.60,0.4177
2025-11-01,D0131,R020,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Medium,6,35,41,0.0642,63305.08,36726.70,12,23,26578.38,0.4198
2025-11-01,D0132,R011,P001,CardioPlus,North,Punjab,Cardiology,Medium,8,31,38,0.0865,43391.30,26980.62,12,19,16410.69,0.3782
2025-11-01,D0133,R022,P002,GlucoCare,South,Tamil Nadu,Diabetology,Medium,9,42,45,0.0806,40545.55,26625.23,18,24,13920.33,0.3433
2025-11-01,D0134,R015,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Low,1,10,13,0.0711,11833.77,8082.26,3,7,3751.51,0.3170
2025-11-01,D0135,R004,P005,MediCore,West,Gujarat,General Medicine,Low,1,21,25,0.0830,16505.28,11762.02,6,15,4743.27,0.2874
2025-11-01,D0136,R021,P004,NeuroZen,North,Uttar Pradesh,Neurology,High,9,44,54,0.1015,80056.48,47300.23,16,28,32756.25,0.4092
2025-11-01,D0137,R006,P005,MediCore,North,Uttar Pradesh,General Medicine,Low,4,23,25,0.0774,16606.81,11617.65,7,16,4989.16,0.3004
2025-11-01,D0138,R024,P001,CardioPlus,West,Maharashtra,Cardiology,High,5,43,51,0.0809,58592.05,38038.85,16,27,20553.21,0.3508
2025-11-01,D0139,R011,P001,CardioPlus,North,Punjab,Cardiology,Medium,1,22,28,0.1007,31475.26,20340.64,8,14,11134.61,0.3538
2025-11-01,D0140,R008,P001,CardioPlus,East,Odisha,Cardiology,Medium,5,33,41,0.0990,46177.40,30074.31,9,24,16103.09,0.3487
2025-11-01,D0141,R002,P003,RespiraX,South,Karnataka,Pulmonology,Medium,7,31,39,0.1014,49762.45,29173.21,13,18,20589.24,0.4138
2025-11-01,D0142,R020,P003,RespiraX,Central,Jharkhand,Pulmonology,High,5,52,66,0.0736,86823.52,51593.77,12,40,35229.76,0.4058
2025-11-01,D0142,R015,P002,GlucoCare,Central,Jharkhand,Pulmonology,High,5,25,28,0.0756,25364.78,17388.23,7,18,7976.54,0.3145
2025-11-01,D0143,R023,P004,NeuroZen,East,Assam,Neurology,Medium,3,21,24,0.1014,35584.23,21045.14,8,13,14539.09,0.4086
2025-11-01,D0144,R007,P004,NeuroZen,South,Telangana,Neurology,Medium,4,24,28,0.1030,41442.38,24653.73,9,15,16788.65,0.4051
2025-11-01,D0145,R008,P004,NeuroZen,East,Bihar,Neurology,Medium,1,23,30,0.0876,45162.87,25765.45,6,17,19397.42,0.4295
2025-11-01,D0146,R017,P001,CardioPlus,South,Telangana,Cardiology,High,10,39,50,0.0788,57577.71,36287.80,16,23,21289.91,0.3698
2025-11-01,D0147,R022,P003,RespiraX,South,Karnataka,Pulmonology,Medium,6,31,39,0.1040,49622.07,28746.93,10,21,20875.13,0.4207
2025-11-01,D0148,R007,P003,RespiraX,South,Karnataka,Pulmonology,High,6,45,51,0.0673,67544.76,41376.75,15,30,26168.01,0.3874
2025-11-01,D0149,R024,P003,RespiraX,West,Rajasthan,Pulmonology,High,6,57,73,0.1034,92941.86,57893.14,13,44,35048.72,0.3771
2025-11-01,D0150,R005,P003,RespiraX,Central,Jharkhand,Pulmonology,Medium,4,37,45,0.0775,58950.90,34005.21,15,22,24945.70,0.4232
2025-11-01,D0151,R003,P002,GlucoCare,East,Assam,Diabetology,Low,1,12,12,0.0660,10984.08,7401.45,5,7,3582.63,0.3262
2025-11-01,D0152,R001,P001,CardioPlus,North,Uttar Pradesh,Cardiology,Medium,5,44,53,0.0727,61431.48,38761.15,13,31,22670.32,0.3690
2025-11-01,D0153,R009,P002,GlucoCare,West,Gujarat,Diabetology,Medium,5,38,50,0.0858,44797.06,29247.61,13,25,15549.45,0.3471
2025-11-01,D0154,R016,P002,GlucoCare,North,Delhi,Diabetology,Medium,4,24,27,0.0719,24558.31,16701.98,8,16,7856.33,0.3199
2025-11-01,D0155,R002,P005,MediCore,South,Karnataka,General Medicine,Medium,2,32,37,0.0931,24160.59,17407.23,7,25,6753.37,0.2795
2025-11-01,D0155,R007,P001,CardioPlus,South,Karnataka,General Medicine,Medium,6,16,18,0.0717,20885.80,12884.79,6,10,8001.01,0.3831
2025-11-01,D0156,R019,P003,RespiraX,West,Gujarat,Pulmonology,Medium,1,28,32,0.0652,42475.46,25127.15,12,16,17348.31,0.4084
2025-11-01,D0157,R015,P005,MediCore,Central,Madhya Pradesh,General Medicine,Low,2,12,12,0.1032,7748.08,5640.66,3,9,2107.42,0.2720
2025-11-01,D0158,R020,P001,CardioPlus,Central,Jharkhand,Cardiology,Low,4,23,30,0.0751,34683.77,22849.51,9,14,11834.27,0.3412
2025-11-01,D0159,R017,P004,NeuroZen,South,Telangana,Neurology,High,6,49,60,0.1024,88863.52,51180.65,12,37,37682.87,0.4241
2025-11-01,D0160,R006,P004,NeuroZen,North,Punjab,Neurology,Medium,1,22,27,0.0804,40970.07,23783.68,9,13,17186.39,0.4195
2025-11-01,D0160,R001,P003,RespiraX,North,Punjab,Neurology,Medium,3,16,18,0.0954,23120.88,14021.57,6,10,9099.31,0.3936
2025-11-01,D0161,R014,P005,MediCore,West,Goa,General Medicine,Medium,6,31,41,0.0954,26705.24,19806.71,11,20,6898.53,0.2583
2025-11-01,D0162,R005,P004,NeuroZen,Central,Madhya Pradesh,Neurology,High,9,48,55,0.0969,81960.43,45854.03,19,29,36106.41,0.4405
2025-11-01,D0163,R017,P002,GlucoCare,South,Karnataka,Diabetology,High,6,36,39,0.0823,35073.03,24454.06,9,27,10618.97,0.3028
2025-11-01,D0164,R007,P005,MediCore,South,Kerala,General Medicine,Medium,6,43,53,0.0873,34830.27,24195.13,13,30,10635.14,0.3053
2025-11-01,D0164,R007,P002,GlucoCare,South,Kerala,General Medicine,Medium,3,16,19,0.0992,16772.92,10977.84,4,12,5795.09,0.3455
2025-11-01,D0165,R023,P005,MediCore,East,Assam,General Medicine,Low,3,14,17,0.0988,11030.46,8238.28,3,11,2792.18,0.2531
2025-11-01,D0166,R019,P005,MediCore,West,Gujarat,General Medicine,Low,3,18,21,0.0945,13691.13,9815.87,7,11,3875.26,0.2830
2025-11-01,D0167,R008,P004,NeuroZen,East,Assam,Neurology,Medium,5,33,40,0.0893,60108.99,34346.78,10,23,25762.21,0.4286
2025-11-01,D0167,R023,P005,MediCore,East,Assam,Neurology,Medium,7,25,31,0.0622,20932.78,14585.94,6,19,6346.84,0.3032
2025-11-01,D0168,R012,P002,GlucoCare,South,Kerala,Diabetology,Low,4,21,27,0.0788,24375.91,16387.42,7,14,7988.49,0.3277
2025-11-01,D0169,R012,P003,RespiraX,South,Kerala,Pulmonology,Medium,7,35,44,0.0865,57074.51,35263.17,12,23,21811.34,0.3822
2025-11-01,D0169,R017,P002,GlucoCare,South,Kerala,Pulmonology,Medium,2,19,24,0.0919,21358.83,14336.04,4,15,7022.79,0.3288
2025-11-01,D0170,R025,P004,NeuroZen,Central,Madhya Pradesh,Neurology,Medium,1,24,26,0.0556,40515.70,22728.09,7,17,17787.60,0.4390
2025-11-01,D0171,R021,P002,GlucoCare,North,Punjab,Diabetology,Medium,4,27,35,0.0830,31452.44,21476.15,7,20,9976.29,0.3172
2025-11-01,D0172,R023,P002,GlucoCare,East,West Bengal,Diabetology,Medium,4,24,27,0.0985,23853.84,15925.17,7,17,7928.68,0.3324
2025-11-01,D0172,R023,P004,NeuroZen,East,West Bengal,Diabetology,Medium,3,13,16,0.0747,24428.16,14733.46,4,9,9694.70,0.3969
2025-11-01,D0173,R009,P004,NeuroZen,West,Goa,Neurology,High,11,51,61,0.0721,93390.64,54828.36,15,36,38562.27,0.4129
2025-11-01,D0174,R008,P001,CardioPlus,East,West Bengal,Cardiology,Medium,7,27,31,0.0969,34993.89,23073.79,6,21,11920.11,0.3406
2025-11-01,D0174,R018,P004,NeuroZen,East,West Bengal,Cardiology,Medium,3,14,15,0.0691,23039.00,13499.52,4,10,9539.48,0.4141
2025-11-01,D0175,R013,P004,NeuroZen,East,West Bengal,Neurology,Medium,3,23,28,0.0778,42606.33,24363.58,8,15,18242.75,0.4282
2025-11-01,D0176,R001,P002,GlucoCare,North,Haryana,Diabetology,Low,1,10,12,0.0560,11101.76,7769.55,3,7,3332.20,0.3002
2025-11-01,D0177,R004,P003,RespiraX,West,Gujarat,Pulmonology,Medium,7,48,53,0.0866,68740.81,42537.00,16,32,26203.81,0.3812
2025-11-01,D0178,R017,P004,NeuroZen,South,Telangana,Neurology,Low,4,20,22,0.0738,33622.19,20039.95,6,14,13582.23,0.4040
2025-11-01,D0179,R017,P005,MediCore,South,Tamil Nadu,General Medicine,High,5,28,36,0.0930,23510.00,16335.25,10,18,7174.76,0.3052
2025-11-01,D0179,R017,P003,RespiraX,South,Tamil Nadu,General Medicine,High,6,28,34,0.0627,45254.72,27040.65,9,19,18214.07,0.4025
2025-11-01,D0180,R006,P005,MediCore,North,Delhi,General Medicine,Medium,7,36,46,0.0875,30221.76,22041.27,8,28,8180.49,0.2707
2025-11-01,D0181,R010,P002,GlucoCare,Central,Madhya Pradesh,Diabetology,Medium,3,17,20,0.0851,17931.35,11746.81,4,13,6184.54,0.3449
